good morning twitterville fresh snow here in michigan have a great day everyone	positive
love love love lazy sundays	positive
if care if its sunday i feel good and therefore it will be a good day	positive
finally finished tidying my room it for another year then	positive
finally getting my car fixed	positive
hearing ur voice and laugh thru phone is like a melody in my ear	positive
i did the first step to success	positive
hive tonight wiv loz	positive
what a way to end my weekend ng mass may isang ikaw sa pbo	positive
soo happy revengeis back on tomorrow wait to watch the 1st ep of series 2 believe how quick its come back	positive
finnall got a twitter	positive
fucking great night	positive
watching hercules with	positive
finish the revision for test	positive
as if i even ever just sat there waiting moved on i am better my eyes are now open to the world and what i have	positive
woke up with a smile on my face	positive
back nhl	positive
best sleepover ever funawesome	positive
everything is now back to normal	positive
got voted most spirited player for a weekend at windoors	positive
last night was so good	positive
nice to open your email in the morning and find out just been upgraded to first class for your afternoon flight to nyc	positive
really want everything to work out for me this year i do deserve it after the shit i got last year fingerscrossedjobheal	positive
i didnt go hahah didntgosadno	positive
i have a headache and my heart hurts back to writing singing and the piano the only things i need	positive
goodnight early tomorrow school	positive
doing hair tonight so excited	positive
still smiling perfectl	positive
break is almost done but i get to miss gym tomorrow so	positive
i love hanging out with people i seen in a while	positive
taking in a big bottle of cream soda and a bag of fruit pastilles into work has to be the best idea had all day	positive
got a stream sorted on sopcast	positive
had so much fun last night got ihop than just cuddled with my boyfriend cutecoupleboyfrien	positive
just being with you makes my day so much better	positive
batting gloves	positive
omg yay now i have something to look forward to	positive
first text of the day you deserve a kiss because the nhl lockout is over fuckthelockou	positive
this good morning song will never get old mandisagoodmorning	positive
the voice and raw is back on tonight	positive
u were my first thought went espn woke me up to tell me they reached an agreement	positive
mum just came in with lush bath bombs and millies cookies	positive
snowmobiling hockey more hockey heartland busy	positive
joy is a constant it can be grown and accessed and is always present in the life of the believer	positive
yayayay sunday	positive
congrate to hazif for vocal terbaik	positive
go go gameon	positive
ooh time to play drums	positive
omg stand by me in on in a hour	positive
and now treating myself to a nice dinner	positive
u brighten my day when u say hi	positive
waking up to the text on my phone mademy	positive
away leg to oldham if we get through	positive
so this girl just her first kill in call of duty	positive
on my way home from a late sunday brunch with bf consisted of planning the future especially our impending trip to las vegas	positive
congrate to hafiz for vocal terbaik 3rd place	positive
miracles do happen reunited with my ipad	positive
love waking up looking at my twitter seeing all the tweets that the lockout has ended yayfinall	positive
what a great sunday the sun is out shining	positive
finished my having a roast before the match perfect little day	positive
cant wait to cuddle all day	positive
omg just realised i have chocolate in my room	positive
2013 turning out to be that bad actually	positive
it turns out mupac is a hit	positive
yess back wait to watch games lockoutove	positive
either is a good away game	positive
i got to finish work early so now gonna sleep forever yehye	positive
great morning of worship at it never hurts to remind ourselves that the grace of god is for all people not just some	positive
